name,address,access,remarks,latitude,longitude
ジョイプラザ印西店,印西市原1-2ビッグホップガ－デンモ－ル印西内2F,アーバンスクエア,,,
佐原ミナミボウル,香取市佐原イ4200,JR成田線/JR鹿島線 佐原駅徒歩10分,,,
丸昇 小見川,香取市野田510-1,JR成田線 小見川駅徒歩10分,食事処も兼ねてる,,
メルヘンプラザ・パル,香取市分郷218-1小見川ショッピングプラザアピオ1F,JR成田線 小見川駅徒歩約30分,,,
千葉レジャーランド成東店,山武市姫島111-1,求名駅徒歩約20分,,,
メルヘンランドアミリー大網店,大網白里市みやこ野1-1-1大網白里アミリー3F,,,,
こころっこJ’S横芝店,山武郡横芝光町横芝2122サビア横芝店内,,,,
タイトーステーション 神田,千代田区鍛冶町2-1-4東和ビル,JR神田駅銀座線神田駅G13,旧タイトーイン　2016/02/01よりリニューアル,,
ザボン,千代田区有楽町2-9-12,JR有楽町駅有楽町線有楽町駅Y18日比谷線日比谷駅H07千代田線日比谷駅C09三田線日比谷駅I08,JR有楽町駅京橋口出てすぐ左,,
ゲームパークスマイル館お茶の水,千代田区神田小川町3-6-15,JR御茶ノ水駅丸の内線淡路町駅都営新宿線小川町駅/神保町駅半蔵門線神保町駅都営三田線神保町駅,2013/09/17 オープン神保町店が移転,,
P＆P,千代田区神田小川町3-14奥村ビル1F,半蔵門線神保町駅Z07三田線神保町駅I10都営新宿線神保町駅S06,,,
セガ秋葉原1号館,千代田区外神田1-10-9,JR秋葉原駅日比谷線秋葉原駅H15つくばエクスプレス秋葉原駅01銀座線末広町駅G14,旧：CLUBSEGA秋葉原昔からある方,,
クラブセガ秋葉原 新館,千代田区外神田1-11-11外神田1丁目ビルディング,,,,
セガ秋葉原,千代田区外神田1-15-9,JR秋葉原駅「電気街口」からだと目の前,,,
東京レジャーランド秋葉原店,千代田区外神田1-9-5,,,,
東京レジャーランド秋葉原2号店,千代田区外神田4-3-3ミナミビル 6F-7F,ドンキホーテ秋葉原店,,,
Ｈｅｙ,千代田区外神田1-10-5廣瀬本社ビル,,,,
秋葉原ギーゴ,千代田区外神田1-15-1第一半田ビル,,,,
タイトーステーション 秋葉原店,千代田区外神田4-2-2貴三ビル,,,,
エターナルアミューズメントタワー by Asobox,千代田区外神田4-4-7MTビル,2017年5月「トライアミューズメントタワー」より改称,,,
アドアーズ秋葉原店,千代田区外神田1-13-1 Akihabara ex 1F・2F,※クレーン専門店,,,
遊戯場,千代田区外神田3-8-5 イサミヤ第2ビル1F,※クレーン専門店,,,
秋葉原クレーン研究所,東京都千代田区外神田3-12-15,※クレーン専門店,,,
ナツゲーミュージアム,千代田区神田佐久間町2-13城之内ビル1F,レトロゲーム専門※営業時間はHP参照,,,
ゲームパークスマイル館神田,千代田区鍛冶町2-13-24,2015/12/22閉店,,,
ゲームコーナーミッキー,千代田区神田神保町1-16,2013/03/29 閉店,,,
ロイヤル新橋,港区新橋2-16-1ニュー新橋ビル2F 220,JR新橋駅銀座線新橋駅G08都営浅草線新橋駅A10ゆりかもめ新橋駅,,,
ゲームイン リド,港区新橋2-16-1ニュー新橋ビル2F 239,,,,
扇屋ゲーム,港区新橋2-16-1ニュー新橋ビル2F 222/223,,,,
アミューズメントパーク ウイング,港区新橋2-16-1ニュー新橋ビルB1F 26,,,,
ダイアナ,港区新橋2-16-1ニュー新橋ビルB1F 58/65,,,,
ゲームプレジャーイン,港区新橋2-16-1ニュー新橋ビルB1F,,,,
セガ東京ジョイポリス,港区台場1-6-1 デックス東京ビーチ,ゆりかもめお台場海浜公園駅,入場料必要,,
台場遊技場,港区台場1-6-1デックス東京ビーチ シーサイドモール4F,クレーンゲーム中心,,,
一丁目プレイランド,レトロゲーム中心,,,,
東京レジャーランドお台場メディアージュ店,港区台場１−７−1アクアシティお台場 4F,,,,
タイトーステーション 新宿東口店,新宿区新宿3-22-7,JR新宿駅丸の内線新宿駅大江戸線新宿西口駅京王線新宿駅小田急線新宿駅,,,
タイトーステーション 新宿南口ゲームワールド店,新宿区新宿3-35-8,,,,
新宿スポ-ツランド本館,新宿区新宿3-22-12,,,,
新宿プレイランドカーニバル,新宿区歌舞伎町1-20-1ヒューマックスパビリオン新宿歌舞伎町1-2F,2F:格ゲー・カード型ゲーム1F:プライズ・メダル・体感ゲーム,,,
GAO歌舞伎町店,新宿区歌舞伎町1-6-8,,,,
新宿バッティングセンター,新宿区歌舞伎町2-21-13,,,,
新宿オスローバッティングセンター,新宿区歌舞伎町2-34-5,,,,
クラブセガ新宿西口,新宿区西新宿1-12-5,JR新宿駅京王線新宿駅小田急線新宿駅都営新宿線新宿駅大江戸線新宿駅,2F:体感ゲーム1F:プライズゲームB1F:バトルアリーナ（レトロゲー・格ゲー）,,
ゲームスポット21新宿店,新宿区西新宿1-15-4,,,,
GAO大久保店,新宿区百人町1-23-24アミューズ大久保ビル,最寄・JR大久保駅南口,,,
タイトーステーション BIGBOX高田馬場店,新宿区高田馬場1-35-3BIGBOX 6F,JR高田馬場駅西武新宿線高田馬場駅東西線高田馬場駅,,,
白鳥ゲームプラザ,新宿区高田馬場4-8-8白鳥ビル,,,,
高田馬場ゲーセン ミカド,新宿区高田馬場4-5-10オアシスプラザビル1F-2F,,,,
セガ神楽坂,新宿区神楽坂2-10第二カグラヒルズ 1F,JR飯田橋駅有楽町線飯田橋駅南北線飯田橋駅,旧：ツインスタージオスセガ,,
ハイテクランドミカド,新宿区歌舞伎町1-28-1ミカドビル１F,高田馬場へ移転,,,
アドアーズミラノ2号店,新宿区歌舞伎町1-29-1新宿TOKYU MILANO 1F,,,,
京王百貨店屋上,東京都新宿区西新宿１丁目1-4,京王新宿駅,2014年9月閉園,,
セガ 東京ドームシティ,文京区後楽1-3-61,JR水道橋駅三田線水道橋駅丸の内線後楽園駅南北線後楽園駅,,,
タイトーステーション 浅草店,台東区浅草1-27-3,東武浅草駅銀座線浅草駅浅草線浅草駅,,,
アミューズメントA,台東区浅草1-23-7,T/S 浅草新仲見世店跡地,,,
アドアーズ浅草店,台東区浅草1-42-4パシフィックコート浅草1F,,,,
タイトーステーション 上野アメ横店,台東区上野4-10-17,JR上野駅京成上野駅銀座線上野駅日比谷線上野駅,西郷会館跡地,,
アドアーズ上野アメ横店,台東区上野4-9-14上野K・KビルB1F-4F,,,,
ゲームインリュウ,台東区上野6-12-15,,,,
DEN DO ～殿堂 上野店,台東区上野6-11-16,パチスロゲーセン ※ビデオなし,,,
GAME INN FIRST,台東区上野5-27-17,JR御徒町駅大江戸線上野御徒町駅,山手線ガード下,,
みとや鶯谷店,台東区根岸1-1-16銀星ビル2F,JR鶯谷駅,ゲームUFO 鶯谷店跡地,,
アムネット五反田店,品川区西五反田1-27-5ＮＡ五反田ビル1-2F,JR五反田駅池上線五反田駅,,,
ゲームグース武蔵小山店,品川区小山3-22-19,目黒線武蔵小山駅,,,
スクウェアワン武蔵小山店,品川区小山3-23-3SDビルB1F,旧 アミューズメントパークネオン,,,
菊地商店,品川区南大井4-14-19,京急本線立会川駅,駄菓子屋,,
タイトーステーション 渋谷,渋谷区渋谷1-24-12東映プラザB1,JR渋谷駅東横線渋谷駅田園都市線渋谷駅銀座線渋谷駅半蔵門線渋谷駅井の頭線渋谷駅,,,
ハイテクランドセガ渋谷,渋谷区渋谷1-14-14ＥＳＴ 1F,,,,
アドアーズ渋谷店,渋谷区宇田川町13-11KN渋谷1ビル 1F-4F,,,,
アミューズメントスペース ASO：VIVA,渋谷区恵比寿1-10-5,JR恵比寿駅日比谷線恵比寿駅,,,
セガ代々木,渋谷区代々木1-35-2高山ビル1F-B1F,JR代々木駅都営大江戸線代々木駅,旧 T/S代々木,,
あそび場20,渋谷区恵比寿南1-21-3,JR恵比寿駅日比谷線恵比寿駅,不定休かつ現在実質休業中,,
アドアーズ池袋東口店,豊島区東池袋1-41-4池袋とうきゅうビル1F-2F,池袋駅JR線 / 東武東上線西武池袋線 / 丸の内線有楽町線 / 副都心線東口より徒歩4分,旧 ゲームファンタジア池袋東,,
ランブル プラザ,豊島区東池袋1-42-19,池袋駅東口より徒歩4分,,,
ゲームサファリ池袋店,豊島区東池袋1-42-3やすだ東池袋ビル2F,池袋駅東口より徒歩4分,,,
アドアーズサンシャイン店,豊島区東池袋1-14-4シネマサンシャイン1F-3F,池袋駅東口より徒歩5分,,,
池袋ギーゴ,豊島区東池袋1-21-1TECH35ビル,池袋駅東口より徒歩6分,,,
PROJECT ADORES池袋店,豊島区東池袋1-22-12,池袋駅東口より徒歩6分,旧 ディンドン池袋店,,
GAMEサントロペ池袋店,豊島区東池袋1-29-1サントロペビル 2F-3F,池袋駅東口より徒歩7分,旧：AM～,,
タイトーステーション 池袋ロサ店,豊島区西池袋1-37-12ロサ会館 1F,池袋駅北口より徒歩4分,バフォメットバイロサとも呼ばれる,,
タイトーステーション 池袋西口店,東京都豊島区西池袋1-15-9西池ビル,池袋駅西口より徒歩0分,,,
GAME TOWN ぴこたお,豊島区南大塚1-52-4大塚レジャービル,JR大塚駅荒川線大塚駅前,大塚バッティングセンター内1Fはパチンコひょうたん島,,
namco巣鴨店,豊島区巣鴨1-15-1ミヤタビルB1F-B2F,JR巣鴨駅都営三田線巣鴨駅,旧プレイシティキャロット巣鴨,,
ゲームセンター ル・モンド巣鴨店,豊島区巣鴨2-5-9,,,,
ゲームセンターライズ,豊島区巣鴨2-3-7,※パチスロゲーセン,,,
ゲーム メデューサ,豊島区南長崎5-25-16メデューサ2F,西武池袋線東長崎駅,同名パチンコ屋の2F,,
電玩遊戯W,豊島区南長崎5-25-14,旧 ゲームＷ,,,
ナンジャタウン,豊島区東池袋3-1-3 サンシャインシティワールドインポートマート2F,池袋駅,施設自体は営業中だが、ゲーム機系は撤去済み,,
西日暮里マイムマイム,荒川区西日暮里5-25-6篠田ビル1F,JR西日暮里駅千代田線西日暮里駅日暮里・舎人ライナー西日暮里駅,"尾久橋通りの""ビデオゲーム""という看板を掲げている店",,
ゲームスポットバーサス,荒川区西日暮里5-15-1今井ビル 3F,旧 巣鴨ゲームインサクラ,,,
ゲームギャッツ,中央区日本橋人形町1-19-9古暮ビル,東京メトロ日比谷線 人形町駅都営浅草線 人形町駅,,,
タイトーステーション 錦糸町楽天地店,墨田区江東橋4-27-14楽天地ビルB1F,JR総武線 錦糸町駅東京メトロ半蔵門線 錦糸町駅,旧：ゲームスポットROPは明らかにタイトーです(TFS…ではありません),,
タイトーFステーション オリナス錦糸町店,墨田区太平4-1-2オリナスモールB1F,2016/4/29開店旧：アドアーズ錦糸町店,,,
Kids'sUSLANDアルカキット店,墨田区錦糸2-2-1アルカキット8F,2014年4月オープンの時間制ゲーセン,,,
ハローズガーデンモラモラ 墨田文花店,墨田区文花1-31-9オリンピック墨田文花店 1F,東武亀戸線 小村井駅,,,
ル・モンド駒形店,墨田区吾妻橋2-4-10,都営浅草線 本所吾妻橋駅,,,
ゲームインみとや錦糸町店,墨田区錦糸3-3-8,2014/7/27閉店,,,
セガワールドアルカキット,墨田区錦糸2-2-1アルカキット8F,2014年1月閉店,,,
ラ・メゾンスタジアム803,墨田区江東橋3-11-5,2014年2月閉店、「ゲームキャデラック」と移転統合,,,
アドアーズ錦糸町店,墨田区太平4-1-2オリナスモールB1F,2016/4/17閉店,,,
パトリオットM,墨田区江東橋4-25-5,2017年5月閉店,,,
アミュージアム豊洲店,江東区豊洲2-4-9アーバンドックららぽーと豊洲3F,東京メトロ有楽町線 豊洲駅ゆりかもめ 豊洲駅,テクモピアラグジィ跡地,,
アドアーズ門前仲町,江東区富岡1-5-5　和田屋ビル1-3F,東京メトロ東西線 門前仲町駅都営大江戸線 門前仲町駅,現在はダーツなどがメイン,,
アドアーズ亀戸店,江東区亀戸5-2-6サンエービル1-4F,JR総武線 亀戸駅東武亀戸線 亀戸駅,,,
ラウンドワン南砂店,江東区南砂6-7-15トピレックプラザ東館,東京メトロ東西線 南砂町駅,,,
ファンタジーアイランド南砂店,江東区南砂6-7-15トピレックプラザ内イオン南砂店 3F,,,,
アドアーズ南砂町SUNAMO店,江東区新砂3-4-31南砂町ショッピングセンターSUNAMO 4F,,,,
namcoイトーヨーカドー木場店,江東区木場1-5-30イトーヨーカドー木場 2F3F,東京メトロ東西線 木場駅,旧：NL木場店,,
ハローズガーデン北砂店,江東区北砂2-17-1アリオ北砂 3F,都営新宿線 西大島駅,,,
グッデイ21,江東区北砂7-4-4,都営新宿線 大島駅東京メトロ東西線 南砂町駅いずれかの駅を下車後都営バス 亀21 亀23 北砂７丁目下車,,,
ラウンドワンスタジアム ダイバーシティ東京プラザ店,江東区青海1丁目1番10号ダイバーシティ東京プラザ6F,りんかい線 東京テレポート駅ゆりかもめ 台場駅,,,
NICOPAサンストリート亀戸店,江東区亀戸6-31-1サンストリート亀戸 2F,亀戸駅,サンストリート自体が2016年3月31日に閉鎖。 1Fの型落ちゲームが設置されていたところも。,,
ラ・メゾンインスタジアム237,江東区亀戸2-20-3,2013年4月閉店,,,
ハローズガーデン豊洲店,江東区豊洲3-4-スーパービバホーム豊洲店2F,2015年6月14日閉店,,,
クラブセガ自由ヶ丘,目黒区自由が丘2-10-9,東急東横線 自由が丘駅東急大井町線 自由が丘駅,,,
プリンス,目黒区自由が丘1-12-10大城ビル B1-2F,,,,
アミューズメントフィールドAX,目黒区中根1-3-11,東急東横線 都立大学駅,,,
セガワールド大森,大田区山王2-1-5大森駅ビル2F,JR大森駅,,,
AM PIA大森店,大田区山王2-2-15,,,,
ゲームプラザ大森,大田区大森北1-36-3,,,,
ソユーザウルスワールド大森店,大田区大森北2-13-2イトーヨーカドー大森店 3F,京急大森海岸駅JR京浜東北線大森駅,,,
アドアーズ蒲田西口店B館,大田区西蒲田7-5-10蒲田駅西口会館 1F,JR京浜東北線 蒲田駅東急池上線/東急多摩川線 蒲田駅,,,
シルクハット蒲田M2店,大田区西蒲田7-6-3,通称「モアイ」,,,
